date,elev_observed_ft,elev_adjusted_ft,storage_observed_af,storage_adjusted_af,demand_cfs,cumulative_withdrawal_af,elev_change_ft,at_rating_floor,elev_rule_ft
2016-01-01,1451.09,1451.09,160762.0,160762.0,0.0,0.0,0.0,False,1448.01
2016-01-02,1451.24,1451.24,161032.0,161032.0,0.0,0.0,0.0,False,1448.01
2016-01-03,1451.35,1451.35,161230.0,161230.0,0.0,0.0,0.0,False,1448.01
2016-01-04,1451.43,1451.43,161374.0,161374.0,0.0,0.0,0.0,False,1448.01
2016-01-05,1451.57,1451.57,161626.0,161626.0,0.0,0.0,0.0,False,1448.01
2016-01-06,1451.71,1451.71,161878.0,161878.0,0.0,0.0,0.0,False,1448.01
2016-01-07,1451.79,1451.79,162022.0,162022.0,0.0,0.0,0.0,False,1448.01
2016-01-08,1451.81,1451.81,162058.0,162058.0,0.0,0.0,0.0,False,1448.01
2016-01-09,1451.83,1451.83,162094.0,162094.0,0.0,0.0,0.0,False,1448.01
2016-01-10,1451.86,1451.86,162148.0,162148.0,0.0,0.0,0.0,False,1448.01
2016-01-11,1451.86,1451.86,162148.0,162148.0,0.0,0.0,0.0,False,1448.01
2016-01-12,1452.28,1452.28,162876.0,162876.0,0.0,0.0,0.0,False,1448.01
2016-01-13,1453.51,1453.51,164967.0,164967.0,0.0,0.0,0.0,False,1448.01
2016-01-14,1453.52,1453.52,164984.0,164984.0,0.0,0.0,0.0,False,1448.01
2016-01-15,1453.1,1453.1,164270.0,164270.0,0.0,0.0,0.0,False,1448.01
2016-01-16,1454.3,1454.3,166340.0,166340.0,0.0,0.0,0.0,False,1448.01
2016-01-17,1457.45,1457.45,171810.0,171810.0,0.0,0.0,0.0,False,1448.01
2016-01-18,1460.84,1460.84,177728.0,177728.0,0.0,0.0,0.0,False,1448.01
2016-01-19,1463.12,1463.12,181704.0,181704.0,0.0,0.0,0.0,False,1448.01
2016-01-20,1464.52,1464.52,184084.0,184084.0,0.0,0.0,0.0,False,1448.01
2016-01-21,1463.62,1463.62,182554.0,182554.0,0.0,0.0,0.0,False,1448.01
2016-01-22,1462.74,1462.74,181032.0,181032.0,0.0,0.0,0.0,False,1448.01
2016-01-23,1461.94,1461.94,179598.0,179598.0,0.0,0.0,0.0,False,1448.01
2016-01-24,1460.69,1460.69,177473.0,177473.0,0.0,0.0,0.0,False,1448.01
2016-01-25,1458.85,1458.85,174245.0,174245.0,0.0,0.0,0.0,False,1448.01
2016-01-26,1456.59,1456.59,170303.0,170303.0,0.0,0.0,0.0,False,1448.01
2016-01-27,1454.31,1454.31,166358.0,166358.0,0.0,0.0,0.0,False,1448.01
2016-01-28,1453.59,1453.59,165103.0,165103.0,0.0,0.0,0.0,False,1448.01
2016-01-29,1454.8,1454.8,167240.0,167240.0,0.0,0.0,0.0,False,1448.01
2016-01-30,1455.44,1455.44,168348.0,168348.0,0.0,0.0,0.0,False,1448.01
2016-01-31,1455.71,1455.71,168807.0,168807.0,0.0,0.0,0.0,False,1449.81
